CommID,StylistID,StylistName,ConsultantID,RegionID,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,CommissionRate_Pct,CommissionEarned_GBP,Bonus_GBP,TotalPay_GBP,SessionsCompleted,AvgRevenuePerSession_GBP,BonusEarned
COM001211,STY037,Daniel Green,CON013,RG03,2025,3,3000.0,2870.87,95.7,25,717.72,0,717.72,26,110.42,No
COM001212,STY037,Daniel Green,CON013,RG03,2025,4,3000.0,2482.39,82.7,25,620.6,0,620.6,27,91.94,No
COM001213,STY037,Daniel Green,CON013,RG03,2025,5,3000.0,4044.3,134.8,25,1011.08,101.11,1112.19,24,168.51,Yes
COM001214,STY037,Daniel Green,CON013,RG03,2025,6,3240.0,2786.59,86.0,25,696.65,0,696.65,10,278.66,No
COM001215,STY037,Daniel Green,CON013,RG03,2025,7,3240.0,2828.74,87.3,25,707.18,0,707.18,21,134.7,No
COM001216,STY037,Daniel Green,CON013,RG03,2025,8,3240.0,2949.1,91.0,25,737.27,0,737.27,26,113.43,No
COM001217,STY037,Daniel Green,CON013,RG03,2025,9,3000.0,2274.71,75.8,25,568.68,0,568.68,29,78.44,No
COM001218,STY037,Daniel Green,CON013,RG03,2025,10,3000.0,2906.49,96.9,25,726.62,0,726.62,19,152.97,No
COM001219,STY037,Daniel Green,CON013,RG03,2025,11,3450.0,3196.08,92.6,25,799.02,0,799.02,18,177.56,No
COM001220,STY037,Daniel Green,CON013,RG03,2025,12,3450.0,3187.6,92.4,25,796.9,0,796.9,28,113.84,No
COM001221,STY037,Daniel Green,CON013,RG03,2026,1,2640.0,1889.54,71.6,25,472.38,0,472.38,17,111.15,No
COM001222,STY038,Ryan Baker,CON013,RG03,2023,1,2200.0,1782.04,81.0,30,534.61,0,534.61,19,93.79,No
COM001223,STY038,Ryan Baker,CON013,RG03,2023,2,2200.0,2421.2,110.1,30,726.36,72.64,799.0,33,73.37,Yes
COM001224,STY038,Ryan Baker,CON013,RG03,2023,3,2500.0,2468.59,98.7,30,740.58,0,740.58,12,205.72,No
COM001225,STY038,Ryan Baker,CON013,RG03,2023,4,2500.0,2465.75,98.6,30,739.73,0,739.73,34,72.52,No
COM001226,STY038,Ryan Baker,CON013,RG03,2023,5,2500.0,2129.42,85.2,30,638.83,0,638.83,29,73.43,No
COM001227,STY038,Ryan Baker,CON013,RG03,2023,6,2700.0,2546.06,94.3,30,763.82,0,763.82,32,79.56,No
COM001228,STY038,Ryan Baker,CON013,RG03,2023,7,2700.0,3168.49,117.4,30,950.55,95.06,1045.61,10,316.85,Yes
COM001229,STY038,Ryan Baker,CON013,RG03,2023,8,2700.0,2087.21,77.3,30,626.16,0,626.16,9,231.91,No
COM001230,STY038,Ryan Baker,CON013,RG03,2023,9,2500.0,2144.95,85.8,30,643.48,0,643.48,27,79.44,No
COM001231,STY038,Ryan Baker,CON013,RG03,2023,10,2500.0,3255.94,130.2,30,976.78,97.68,1074.46,35,93.03,Yes
COM001232,STY038,Ryan Baker,CON013,RG03,2023,11,2875.0,3568.13,124.1,30,1070.44,107.04,1177.48,17,209.89,Yes
COM001233,STY038,Ryan Baker,CON013,RG03,2023,12,2875.0,2038.16,70.9,30,611.45,0,611.45,30,67.94,No
COM001234,STY038,Ryan Baker,CON013,RG03,2024,1,2200.0,2690.12,122.3,30,807.04,80.7,887.74,17,158.24,Yes
COM001235,STY038,Ryan Baker,CON013,RG03,2024,2,2200.0,2183.59,99.3,30,655.08,0,655.08,8,272.95,No
COM001236,STY038,Ryan Baker,CON013,RG03,2024,3,2500.0,2289.3,91.6,30,686.79,0,686.79,31,73.85,No
COM001237,STY038,Ryan Baker,CON013,RG03,2024,4,2500.0,2624.26,105.0,30,787.28,0,787.28,14,187.45,No
COM001238,STY038,Ryan Baker,CON013,RG03,2024,5,2500.0,2637.94,105.5,30,791.38,0,791.38,32,82.44,No
COM001239,STY038,Ryan Baker,CON013,RG03,2024,6,2700.0,2343.94,86.8,30,703.18,0,703.18,23,101.91,No
COM001240,STY038,Ryan Baker,CON013,RG03,2024,7,2700.0,2983.44,110.5,30,895.03,89.5,984.53,12,248.62,Yes
COM001241,STY038,Ryan Baker,CON013,RG03,2024,8,2700.0,3109.85,115.2,30,932.96,93.3,1026.26,29,107.24,Yes
COM001242,STY038,Ryan Baker,CON013,RG03,2024,9,2500.0,1779.88,71.2,30,533.96,0,533.96,26,68.46,No
COM001243,STY038,Ryan Baker,CON013,RG03,2024,10,2500.0,3222.32,128.9,30,966.7,96.67,1063.37,24,134.26,Yes
COM001244,STY038,Ryan Baker,CON013,RG03,2024,11,2875.0,2093.76,72.8,30,628.13,0,628.13,13,161.06,No
COM001245,STY038,Ryan Baker,CON013,RG03,2024,12,2875.0,2124.83,73.9,30,637.45,0,637.45,14,151.77,No
COM001246,STY038,Ryan Baker,CON013,RG03,2025,1,2200.0,2668.54,121.3,30,800.56,80.06,880.62,27,98.83,Yes
COM001247,STY038,Ryan Baker,CON013,RG03,2025,2,2200.0,1927.93,87.6,30,578.38,0,578.38,22,87.63,No
COM001248,STY038,Ryan Baker,CON013,RG03,2025,3,2500.0,2813.98,112.6,30,844.19,84.42,928.61,8,351.75,Yes
COM001249,STY038,Ryan Baker,CON013,RG03,2025,4,2500.0,1858.22,74.3,30,557.47,0,557.47,29,64.08,No
COM001250,STY038,Ryan Baker,CON013,RG03,2025,5,2500.0,2190.88,87.6,30,657.26,0,657.26,35,62.6,No
COM001251,STY038,Ryan Baker,CON013,RG03,2025,6,2700.0,3492.08,129.3,30,1047.62,104.76,1152.38,19,183.79,Yes
COM001252,STY038,Ryan Baker,CON013,RG03,2025,7,2700.0,3406.82,126.2,30,1022.05,102.2,1124.25,8,425.85,Yes
COM001253,STY038,Ryan Baker,CON013,RG03,2025,8,2700.0,2403.33,89.0,30,721.0,0,721.0,28,85.83,No
COM001254,STY038,Ryan Baker,CON013,RG03,2025,9,2500.0,2378.1,95.1,30,713.43,0,713.43,20,118.91,No
COM001255,STY038,Ryan Baker,CON013,RG03,2025,10,2500.0,2576.38,103.1,30,772.91,0,772.91,30,85.88,No
COM001256,STY038,Ryan Baker,CON013,RG03,2025,11,2875.0,2198.63,76.5,30,659.59,0,659.59,18,122.15,No
COM001257,STY038,Ryan Baker,CON013,RG03,2025,12,2875.0,2918.21,101.5,30,875.46,0,875.46,27,108.08,No
COM001258,STY038,Ryan Baker,CON013,RG03,2026,1,2200.0,2300.13,104.6,30,690.04,0,690.04,13,176.93,No
COM001259,STY039,Luke Adams,CON014,RG04,2023,1,2200.0,1824.39,82.9,40,729.76,0,729.76,22,82.93,No
COM001260,STY039,Luke Adams,CON014,RG04,2023,2,2200.0,2341.78,106.4,40,936.71,0,936.71,30,78.06,No
COM001261,STY039,Luke Adams,CON014,RG04,2023,3,2500.0,1784.92,71.4,40,713.97,0,713.97,15,118.99,No
COM001262,STY039,Luke Adams,CON014,RG04,2023,4,2500.0,3248.69,129.9,40,1299.48,129.95,1429.43,17,191.1,Yes
COM001263,STY039,Luke Adams,CON014,RG04,2023,5,2500.0,2292.05,91.7,40,916.82,0,916.82,20,114.6,No
COM001264,STY039,Luke Adams,CON014,RG04,2023,6,2700.0,3196.41,118.4,40,1278.56,127.86,1406.42,8,399.55,Yes
COM001265,STY039,Luke Adams,CON014,RG04,2023,7,2700.0,2498.6,92.5,40,999.44,0,999.44,19,131.51,No
COM001266,STY039,Luke Adams,CON014,RG04,2023,8,2700.0,2513.69,93.1,40,1005.48,0,1005.48,17,147.86,No
COM001267,STY039,Luke Adams,CON014,RG04,2023,9,2500.0,2133.83,85.4,40,853.53,0,853.53,24,88.91,No
COM001268,STY039,Luke Adams,CON014,RG04,2023,10,2500.0,2198.3,87.9,40,879.32,0,879.32,9,244.26,No
COM001269,STY039,Luke Adams,CON014,RG04,2023,11,2875.0,3181.95,110.7,40,1272.78,127.28,1400.06,20,159.1,Yes
COM001270,STY039,Luke Adams,CON014,RG04,2023,12,2875.0,3676.44,127.9,40,1470.58,147.06,1617.64,34,108.13,Yes
COM001271,STY039,Luke Adams,CON014,RG04,2024,1,2200.0,2956.22,134.4,40,1182.49,118.25,1300.74,25,118.25,Yes
COM001272,STY039,Luke Adams,CON014,RG04,2024,2,2200.0,2897.24,131.7,40,1158.9,115.89,1274.79,15,193.15,Yes
COM001273,STY039,Luke Adams,CON014,RG04,2024,3,2500.0,1996.53,79.9,40,798.61,0,798.61,20,99.83,No
COM001274,STY039,Luke Adams,CON014,RG04,2024,4,2500.0,2817.51,112.7,40,1127.0,112.7,1239.7,10,281.75,Yes
COM001275,STY039,Luke Adams,CON014,RG04,2024,5,2500.0,2936.07,117.4,40,1174.43,117.44,1291.87,24,122.34,Yes
COM001276,STY039,Luke Adams,CON014,RG04,2024,6,2700.0,3575.86,132.4,40,1430.34,143.03,1573.37,27,132.44,Yes
COM001277,STY039,Luke Adams,CON014,RG04,2024,7,2700.0,3421.59,126.7,40,1368.64,136.86,1505.5,29,117.99,Yes
COM001278,STY039,Luke Adams,CON014,RG04,2024,8,2700.0,2289.14,84.8,40,915.66,0,915.66,15,152.61,No
COM001279,STY039,Luke Adams,CON014,RG04,2024,9,2500.0,2680.96,107.2,40,1072.38,0,1072.38,21,127.66,No
COM001280,STY039,Luke Adams,CON014,RG04,2024,10,2500.0,3327.12,133.1,40,1330.85,133.09,1463.94,27,123.23,Yes
COM001281,STY039,Luke Adams,CON014,RG04,2024,11,2875.0,2627.85,91.4,40,1051.14,0,1051.14,25,105.11,No
COM001282,STY039,Luke Adams,CON014,RG04,2024,12,2875.0,2258.75,78.6,40,903.5,0,903.5,28,80.67,No
COM001283,STY039,Luke Adams,CON014,RG04,2025,1,2200.0,1738.16,79.0,40,695.26,0,695.26,25,69.53,No
COM001284,STY039,Luke Adams,CON014,RG04,2025,2,2200.0,2518.19,114.5,40,1007.28,100.73,1108.01,14,179.87,Yes
COM001285,STY039,Luke Adams,CON014,RG04,2025,3,2500.0,3151.7,126.1,40,1260.68,126.07,1386.75,17,185.39,Yes
COM001286,STY039,Luke Adams,CON014,RG04,2025,4,2500.0,2868.86,114.8,40,1147.54,114.75,1262.29,24,119.54,Yes
COM001287,STY039,Luke Adams,CON014,RG04,2025,5,2500.0,3228.04,129.1,40,1291.22,129.12,1420.34,21,153.72,Yes
COM001288,STY039,Luke Adams,CON014,RG04,2025,6,2700.0,3637.43,134.7,40,1454.97,145.5,1600.47,32,113.67,Yes
COM001289,STY039,Luke Adams,CON014,RG04,2025,7,2700.0,2144.74,79.4,40,857.9,0,857.9,26,82.49,No
COM001290,STY039,Luke Adams,CON014,RG04,2025,8,2700.0,3499.53,129.6,40,1399.81,139.98,1539.79,18,194.42,Yes
COM001291,STY039,Luke Adams,CON014,RG04,2025,9,2500.0,1860.2,74.4,40,744.08,0,744.08,25,74.41,No
COM001292,STY039,Luke Adams,CON014,RG04,2025,10,2500.0,3291.48,131.7,40,1316.59,131.66,1448.25,11,299.23,Yes
COM001293,STY039,Luke Adams,CON014,RG04,2025,11,2875.0,2356.6,82.0,40,942.64,0,942.64,34,69.31,No
COM001294,STY039,Luke Adams,CON014,RG04,2025,12,2875.0,3656.32,127.2,40,1462.53,146.25,1608.78,31,117.95,Yes
COM001295,STY039,Luke Adams,CON014,RG04,2026,1,2200.0,1582.16,71.9,40,632.86,0,632.86,18,87.9,No
COM001296,STY040,Jack Nelson,CON014,RG04,2023,1,2200.0,2798.59,127.2,30,839.58,83.96,923.54,21,133.27,Yes
COM001297,STY040,Jack Nelson,CON014,RG04,2023,2,2200.0,2914.51,132.5,30,874.35,87.44,961.79,17,171.44,Yes
COM001298,STY040,Jack Nelson,CON014,RG04,2023,3,2500.0,2469.88,98.8,30,740.96,0,740.96,34,72.64,No
COM001299,STY040,Jack Nelson,CON014,RG04,2023,4,2500.0,3202.96,128.1,30,960.89,96.09,1056.98,31,103.32,Yes
COM001300,STY040,Jack Nelson,CON014,RG04,2023,5,2500.0,2194.92,87.8,30,658.48,0,658.48,32,68.59,No
COM001301,STY040,Jack Nelson,CON014,RG04,2023,6,2700.0,2219.82,82.2,30,665.95,0,665.95,12,184.99,No
COM001302,STY040,Jack Nelson,CON014,RG04,2023,7,2700.0,2214.23,82.0,30,664.27,0,664.27,32,69.19,No
COM001303,STY040,Jack Nelson,CON014,RG04,2023,8,2700.0,3620.35,134.1,30,1086.11,108.61,1194.72,27,134.09,Yes
COM001304,STY040,Jack Nelson,CON014,RG04,2023,9,2500.0,2183.65,87.3,30,655.1,0,655.1,26,83.99,No
COM001305,STY040,Jack Nelson,CON014,RG04,2023,10,2500.0,2745.09,109.8,30,823.53,0,823.53,27,101.67,No
COM001306,STY040,Jack Nelson,CON014,RG04,2023,11,2875.0,2446.39,85.1,30,733.92,0,733.92,29,84.36,No
COM001307,STY040,Jack Nelson,CON014,RG04,2023,12,2875.0,2061.25,71.7,30,618.38,0,618.38,10,206.12,No
COM001308,STY040,Jack Nelson,CON014,RG04,2024,1,2200.0,2524.04,114.7,30,757.21,75.72,832.93,23,109.74,Yes
COM001309,STY040,Jack Nelson,CON014,RG04,2024,2,2200.0,1731.74,78.7,30,519.52,0,519.52,35,49.48,No
COM001310,STY040,Jack Nelson,CON014,RG04,2024,3,2500.0,2732.66,109.3,30,819.8,0,819.8,30,91.09,No
COM001311,STY040,Jack Nelson,CON014,RG04,2024,4,2500.0,2805.55,112.2,30,841.66,84.17,925.83,13,215.81,Yes
COM001312,STY040,Jack Nelson,CON014,RG04,2024,5,2500.0,3134.71,125.4,30,940.41,94.04,1034.45,23,136.29,Yes
COM001313,STY040,Jack Nelson,CON014,RG04,2024,6,2700.0,2721.6,100.8,30,816.48,0,816.48,13,209.35,No
COM001314,STY040,Jack Nelson,CON014,RG04,2024,7,2700.0,2229.17,82.6,30,668.75,0,668.75,9,247.69,No
COM001315,STY040,Jack Nelson,CON014,RG04,2024,8,2700.0,2607.07,96.6,30,782.12,0,782.12,8,325.88,No
COM001316,STY040,Jack Nelson,CON014,RG04,2024,9,2500.0,3253.83,130.2,30,976.15,97.62,1073.77,21,154.94,Yes
COM001317,STY040,Jack Nelson,CON014,RG04,2024,10,2500.0,2111.65,84.5,30,633.5,0,633.5,29,72.82,No
COM001318,STY040,Jack Nelson,CON014,RG04,2024,11,2875.0,3859.28,134.2,30,1157.78,115.78,1273.56,32,120.6,Yes
COM001319,STY040,Jack Nelson,CON014,RG04,2024,12,2875.0,2394.78,83.3,30,718.43,0,718.43,13,184.21,No
COM001320,STY040,Jack Nelson,CON014,RG04,2025,1,2200.0,2865.76,130.3,30,859.73,85.97,945.7,22,130.26,Yes
COM001321,STY040,Jack Nelson,CON014,RG04,2025,2,2200.0,2779.99,126.4,30,834.0,83.4,917.4,23,120.87,Yes
COM001322,STY040,Jack Nelson,CON014,RG04,2025,3,2500.0,2867.78,114.7,30,860.33,86.03,946.36,35,81.94,Yes
COM001323,STY040,Jack Nelson,CON014,RG04,2025,4,2500.0,2493.51,99.7,30,748.05,0,748.05,15,166.23,No
COM001324,STY040,Jack Nelson,CON014,RG04,2025,5,2500.0,2444.78,97.8,30,733.43,0,733.43,32,76.4,No
COM001325,STY040,Jack Nelson,CON014,RG04,2025,6,2700.0,1963.41,72.7,30,589.02,0,589.02,31,63.34,No
COM001326,STY040,Jack Nelson,CON014,RG04,2025,7,2700.0,3336.7,123.6,30,1001.01,100.1,1101.11,31,107.64,Yes
COM001327,STY040,Jack Nelson,CON014,RG04,2025,8,2700.0,2439.14,90.3,30,731.74,0,731.74,27,90.34,No
COM001328,STY040,Jack Nelson,CON014,RG04,2025,9,2500.0,3276.1,131.0,30,982.83,98.28,1081.11,26,126.0,Yes
COM001329,STY040,Jack Nelson,CON014,RG04,2025,10,2500.0,2714.93,108.6,30,814.48,0,814.48,24,113.12,No
COM001330,STY040,Jack Nelson,CON014,RG04,2025,11,2875.0,3211.1,111.7,30,963.33,96.33,1059.66,30,107.04,Yes
COM001331,STY040,Jack Nelson,CON014,RG04,2025,12,2875.0,3483.06,121.1,30,1044.92,104.49,1149.41,24,145.13,Yes
COM001332,STY040,Jack Nelson,CON014,RG04,2026,1,2200.0,1696.32,77.1,30,508.9,0,508.9,22,77.11,No
COM001333,STY041,Grace Hill,CON014,RG04,2023,1,2200.0,2722.62,123.8,35,952.92,95.29,1048.21,9,302.51,Yes
COM001334,STY041,Grace Hill,CON014,RG04,2023,2,2200.0,2795.23,127.1,35,978.33,97.83,1076.16,15,186.35,Yes
COM001335,STY041,Grace Hill,CON014,RG04,2023,3,2500.0,2592.89,103.7,35,907.51,0,907.51,20,129.64,No
COM001336,STY041,Grace Hill,CON014,RG04,2023,4,2500.0,3348.72,133.9,35,1172.05,117.2,1289.25,9,372.08,Yes
COM001337,STY041,Grace Hill,CON014,RG04,2023,5,2500.0,2656.26,106.3,35,929.69,0,929.69,24,110.68,No
COM001338,STY041,Grace Hill,CON014,RG04,2023,6,2700.0,3232.86,119.7,35,1131.5,113.15,1244.65,9,359.21,Yes
COM001339,STY041,Grace Hill,CON014,RG04,2023,7,2700.0,2223.19,82.3,35,778.12,0,778.12,22,101.05,No
COM001340,STY041,Grace Hill,CON014,RG04,2023,8,2700.0,2588.56,95.9,35,906.0,0,906.0,17,152.27,No
COM001341,STY041,Grace Hill,CON014,RG04,2023,9,2500.0,3007.23,120.3,35,1052.53,105.25,1157.78,17,176.9,Yes
COM001342,STY041,Grace Hill,CON014,RG04,2023,10,2500.0,2499.69,100.0,35,874.89,0,874.89,21,119.03,No
COM001343,STY041,Grace Hill,CON014,RG04,2023,11,2875.0,2562.7,89.1,35,896.95,0,896.95,9,284.74,No
COM001344,STY041,Grace Hill,CON014,RG04,2023,12,2875.0,3301.85,114.8,35,1155.65,115.57,1271.22,12,275.15,Yes
COM001345,STY041,Grace Hill,CON014,RG04,2024,1,2200.0,2202.92,100.1,35,771.02,0,771.02,28,78.68,No
COM001346,STY041,Grace Hill,CON014,RG04,2024,2,2200.0,2185.93,99.4,35,765.08,0,765.08,31,70.51,No
COM001347,STY041,Grace Hill,CON014,RG04,2024,3,2500.0,2563.57,102.5,35,897.25,0,897.25,13,197.2,No
COM001348,STY041,Grace Hill,CON014,RG04,2024,4,2500.0,3015.44,120.6,35,1055.4,105.54,1160.94,30,100.51,Yes
COM001349,STY041,Grace Hill,CON014,RG04,2024,5,2500.0,2637.91,105.5,35,923.27,0,923.27,20,131.9,No
COM001350,STY041,Grace Hill,CON014,RG04,2024,6,2700.0,2615.8,96.9,35,915.53,0,915.53,22,118.9,No
COM001351,STY041,Grace Hill,CON014,RG04,2024,7,2700.0,1933.72,71.6,35,676.8,0,676.8,22,87.9,No
COM001352,STY041,Grace Hill,CON014,RG04,2024,8,2700.0,2926.0,108.4,35,1024.1,0,1024.1,30,97.53,No
COM001353,STY041,Grace Hill,CON014,RG04,2024,9,2500.0,3205.67,128.2,35,1121.98,112.2,1234.18,22,145.71,Yes
COM001354,STY041,Grace Hill,CON014,RG04,2024,10,2500.0,1896.54,75.9,35,663.79,0,663.79,18,105.36,No
COM001355,STY041,Grace Hill,CON014,RG04,2024,11,2875.0,3305.15,115.0,35,1156.8,115.68,1272.48,30,110.17,Yes
COM001356,STY041,Grace Hill,CON014,RG04,2024,12,2875.0,3500.93,121.8,35,1225.33,122.53,1347.86,30,116.7,Yes
COM001357,STY041,Grace Hill,CON014,RG04,2025,1,2200.0,2588.57,117.7,35,906.0,90.6,996.6,10,258.86,Yes
COM001358,STY041,Grace Hill,CON014,RG04,2025,2,2200.0,1703.26,77.4,35,596.14,0,596.14,22,77.42,No
COM001359,STY041,Grace Hill,CON014,RG04,2025,3,2500.0,2780.37,111.2,35,973.13,97.31,1070.44,10,278.04,Yes
COM001360,STY041,Grace Hill,CON014,RG04,2025,4,2500.0,2601.2,104.0,35,910.42,0,910.42,20,130.06,No
COM001361,STY041,Grace Hill,CON014,RG04,2025,5,2500.0,2931.17,117.2,35,1025.91,102.59,1128.5,24,122.13,Yes
COM001362,STY041,Grace Hill,CON014,RG04,2025,6,2700.0,2964.19,109.8,35,1037.47,0,1037.47,13,228.01,No
COM001363,STY041,Grace Hill,CON014,RG04,2025,7,2700.0,2554.58,94.6,35,894.1,0,894.1,20,127.73,No
COM001364,STY041,Grace Hill,CON014,RG04,2025,8,2700.0,1967.06,72.9,35,688.47,0,688.47,13,151.31,No
COM001365,STY041,Grace Hill,CON014,RG04,2025,9,2500.0,3232.41,129.3,35,1131.34,113.13,1244.47,26,124.32,Yes
COM001366,STY041,Grace Hill,CON014,RG04,2025,10,2500.0,3165.87,126.6,35,1108.05,110.81,1218.86,35,90.45,Yes
COM001367,STY041,Grace Hill,CON014,RG04,2025,11,2875.0,2292.98,79.8,35,802.54,0,802.54,35,65.51,No
COM001368,STY041,Grace Hill,CON014,RG04,2025,12,2875.0,2282.74,79.4,35,798.96,0,798.96,32,71.34,No
COM001369,STY041,Grace Hill,CON014,RG04,2026,1,2200.0,2558.23,116.3,35,895.38,89.54,984.92,21,121.82,Yes
COM001370,STY042,Mia Ramirez,CON015,RG05,2023,1,2200.0,1980.53,90.0,25,495.13,0,495.13,31,63.89,No
COM001371,STY042,Mia Ramirez,CON015,RG05,2023,2,2200.0,2639.14,120.0,25,659.78,65.98,725.76,22,119.96,Yes
COM001372,STY042,Mia Ramirez,CON015,RG05,2023,3,2500.0,2219.27,88.8,25,554.82,0,554.82,13,170.71,No
COM001373,STY042,Mia Ramirez,CON015,RG05,2023,4,2500.0,1941.03,77.6,25,485.26,0,485.26,12,161.75,No
COM001374,STY042,Mia Ramirez,CON015,RG05,2023,5,2500.0,3310.71,132.4,25,827.68,82.77,910.45,8,413.84,Yes
COM001375,STY042,Mia Ramirez,CON015,RG05,2023,6,2700.0,2982.59,110.5,25,745.65,74.56,820.21,16,186.41,Yes
COM001376,STY042,Mia Ramirez,CON015,RG05,2023,7,2700.0,1911.42,70.8,25,477.86,0,477.86,23,83.11,No
COM001377,STY042,Mia Ramirez,CON015,RG05,2023,8,2700.0,3391.25,125.6,25,847.81,84.78,932.59,25,135.65,Yes
COM001378,STY042,Mia Ramirez,CON015,RG05,2023,9,2500.0,3062.11,122.5,25,765.53,76.55,842.08,27,113.41,Yes
COM001379,STY042,Mia Ramirez,CON015,RG05,2023,10,2500.0,3184.39,127.4,25,796.1,79.61,875.71,15,212.29,Yes
COM001380,STY042,Mia Ramirez,CON015,RG05,2023,11,2875.0,2417.78,84.1,25,604.45,0,604.45,29,83.37,No
COM001381,STY042,Mia Ramirez,CON015,RG05,2023,12,2875.0,2901.49,100.9,25,725.37,0,725.37,21,138.17,No
COM001382,STY042,Mia Ramirez,CON015,RG05,2024,1,2200.0,2171.88,98.7,25,542.97,0,542.97,27,80.44,No
COM001383,STY042,Mia Ramirez,CON015,RG05,2024,2,2200.0,2398.15,109.0,25,599.54,0,599.54,15,159.88,No
COM001384,STY042,Mia Ramirez,CON015,RG05,2024,3,2500.0,3183.52,127.3,25,795.88,79.59,875.47,16,198.97,Yes
COM001385,STY042,Mia Ramirez,CON015,RG05,2024,4,2500.0,2757.12,110.3,25,689.28,68.93,758.21,25,110.28,Yes
COM001386,STY042,Mia Ramirez,CON015,RG05,2024,5,2500.0,3082.7,123.3,25,770.67,77.07,847.74,14,220.19,Yes
COM001387,STY042,Mia Ramirez,CON015,RG05,2024,6,2700.0,1975.85,73.2,25,493.96,0,493.96,12,164.65,No
COM001388,STY042,Mia Ramirez,CON015,RG05,2024,7,2700.0,1986.64,73.6,25,496.66,0,496.66,19,104.56,No
COM001389,STY042,Mia Ramirez,CON015,RG05,2024,8,2700.0,1954.45,72.4,25,488.61,0,488.61,35,55.84,No
COM001390,STY042,Mia Ramirez,CON015,RG05,2024,9,2500.0,1802.7,72.1,25,450.68,0,450.68,26,69.33,No
COM001391,STY042,Mia Ramirez,CON015,RG05,2024,10,2500.0,3111.77,124.5,25,777.94,77.79,855.73,17,183.05,Yes
COM001392,STY042,Mia Ramirez,CON015,RG05,2024,11,2875.0,2631.26,91.5,25,657.82,0,657.82,10,263.13,No
COM001393,STY042,Mia Ramirez,CON015,RG05,2024,12,2875.0,2104.13,73.2,25,526.03,0,526.03,21,100.2,No
COM001394,STY042,Mia Ramirez,CON015,RG05,2025,1,2200.0,2961.04,134.6,25,740.26,74.03,814.29,13,227.77,Yes
COM001395,STY042,Mia Ramirez,CON015,RG05,2025,2,2200.0,2501.09,113.7,25,625.27,62.53,687.8,27,92.63,Yes
COM001396,STY042,Mia Ramirez,CON015,RG05,2025,3,2500.0,2824.0,113.0,25,706.0,70.6,776.6,30,94.13,Yes
COM001397,STY042,Mia Ramirez,CON015,RG05,2025,4,2500.0,2716.82,108.7,25,679.21,0,679.21,33,82.33,No
COM001398,STY042,Mia Ramirez,CON015,RG05,2025,5,2500.0,2663.54,106.5,25,665.88,0,665.88,22,121.07,No
COM001399,STY042,Mia Ramirez,CON015,RG05,2025,6,2700.0,3205.08,118.7,25,801.27,80.13,881.4,19,168.69,Yes
COM001400,STY042,Mia Ramirez,CON015,RG05,2025,7,2700.0,3524.75,130.5,25,881.19,88.12,969.31,10,352.48,Yes
COM001401,STY042,Mia Ramirez,CON015,RG05,2025,8,2700.0,3238.74,120.0,25,809.68,80.97,890.65,18,179.93,Yes
COM001402,STY042,Mia Ramirez,CON015,RG05,2025,9,2500.0,2348.93,94.0,25,587.23,0,587.23,20,117.45,No
COM001403,STY042,Mia Ramirez,CON015,RG05,2025,10,2500.0,3082.93,123.3,25,770.73,77.07,847.8,32,96.34,Yes
COM001404,STY042,Mia Ramirez,CON015,RG05,2025,11,2875.0,2811.06,97.8,25,702.76,0,702.76,25,112.44,No
COM001405,STY042,Mia Ramirez,CON015,RG05,2025,12,2875.0,2133.83,74.2,25,533.46,0,533.46,23,92.78,No
COM001406,STY042,Mia Ramirez,CON015,RG05,2026,1,2200.0,1732.4,78.7,25,433.1,0,433.1,30,57.75,No
COM001407,STY043,Ella Campbell,CON015,RG05,2023,1,2200.0,2768.95,125.9,40,1107.58,110.76,1218.34,18,153.83,Yes
COM001408,STY043,Ella Campbell,CON015,RG05,2023,2,2200.0,2293.69,104.3,40,917.48,0,917.48,24,95.57,No
COM001409,STY043,Ella Campbell,CON015,RG05,2023,3,2500.0,2091.0,83.6,40,836.4,0,836.4,14,149.36,No
COM001410,STY043,Ella Campbell,CON015,RG05,2023,4,2500.0,2744.59,109.8,40,1097.84,0,1097.84,11,249.51,No
COM001411,STY043,Ella Campbell,CON015,RG05,2023,5,2500.0,2678.47,107.1,40,1071.39,0,1071.39,28,95.66,No
COM001412,STY043,Ella Campbell,CON015,RG05,2023,6,2700.0,2818.3,104.4,40,1127.32,0,1127.32,10,281.83,No
COM001413,STY043,Ella Campbell,CON015,RG05,2023,7,2700.0,2738.83,101.4,40,1095.53,0,1095.53,30,91.29,No
COM001414,STY043,Ella Campbell,CON015,RG05,2023,8,2700.0,2951.39,109.3,40,1180.56,0,1180.56,33,89.44,No
COM001415,STY043,Ella Campbell,CON015,RG05,2023,9,2500.0,3352.7,134.1,40,1341.08,134.11,1475.19,17,197.22,Yes
COM001416,STY043,Ella Campbell,CON015,RG05,2023,10,2500.0,2443.96,97.8,40,977.58,0,977.58,35,69.83,No
COM001417,STY043,Ella Campbell,CON015,RG05,2023,11,2875.0,2603.94,90.6,40,1041.58,0,1041.58,24,108.5,No
COM001418,STY043,Ella Campbell,CON015,RG05,2023,12,2875.0,3087.3,107.4,40,1234.92,0,1234.92,27,114.34,No
COM001419,STY043,Ella Campbell,CON015,RG05,2024,1,2200.0,2046.01,93.0,40,818.4,0,818.4,12,170.5,No
COM001420,STY043,Ella Campbell,CON015,RG05,2024,2,2200.0,2418.43,109.9,40,967.37,0,967.37,23,105.15,No
