TargetID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationTarget_GBP,RetailTarget_GBP,TotalTarget_GBP,NewClientTarget_GBP
CON018_2024_06,CON018,Oliver Anderson,RG08,2024,6,4320,1080,5400,1080
CON018_2024_07,CON018,Oliver Anderson,RG08,2024,7,4320,1080,5400,1080
CON018_2024_08,CON018,Oliver Anderson,RG08,2024,8,4320,1080,5400,1080
CON018_2024_09,CON018,Oliver Anderson,RG08,2024,9,4000,1000,5000,1000
CON018_2024_10,CON018,Oliver Anderson,RG08,2024,10,4000,1000,5000,1000
CON018_2024_11,CON018,Oliver Anderson,RG08,2024,11,4600,1150,5750,1150
CON018_2024_12,CON018,Oliver Anderson,RG08,2024,12,4600,1150,5750,1150
CON018_2025_01,CON018,Oliver Anderson,RG08,2025,1,3520,880,4400,880
CON018_2025_02,CON018,Oliver Anderson,RG08,2025,2,3520,880,4400,880
CON018_2025_03,CON018,Oliver Anderson,RG08,2025,3,4000,1000,5000,1000
CON018_2025_04,CON018,Oliver Anderson,RG08,2025,4,4000,1000,5000,1000
CON018_2025_05,CON018,Oliver Anderson,RG08,2025,5,4000,1000,5000,1000
CON018_2025_06,CON018,Oliver Anderson,RG08,2025,6,4320,1080,5400,1080
CON018_2025_07,CON018,Oliver Anderson,RG08,2025,7,4320,1080,5400,1080
CON018_2025_08,CON018,Oliver Anderson,RG08,2025,8,4320,1080,5400,1080
CON018_2025_09,CON018,Oliver Anderson,RG08,2025,9,4000,1000,5000,1000
CON018_2025_10,CON018,Oliver Anderson,RG08,2025,10,4000,1000,5000,1000
CON018_2025_11,CON018,Oliver Anderson,RG08,2025,11,4600,1150,5750,1150
CON018_2025_12,CON018,Oliver Anderson,RG08,2025,12,4600,1150,5750,1150
CON018_2026_01,CON018,Oliver Anderson,RG08,2026,1,3520,880,4400,880
CON018_2026_02,CON018,Oliver Anderson,RG08,2026,2,3520,880,4400,880
CON018_2026_03,CON018,Oliver Anderson,RG08,2026,3,4000,1000,5000,1000
CON019_2023_01,CON019,Peter Thomas,RG09,2023,1,3080,704,3784,770
CON019_2023_02,CON019,Peter Thomas,RG09,2023,2,3080,704,3784,770
CON019_2023_03,CON019,Peter Thomas,RG09,2023,3,3500,800,4300,875
CON019_2023_04,CON019,Peter Thomas,RG09,2023,4,3500,800,4300,875
CON019_2023_05,CON019,Peter Thomas,RG09,2023,5,3500,800,4300,875
CON019_2023_06,CON019,Peter Thomas,RG09,2023,6,3780,864,4644,945
CON019_2023_07,CON019,Peter Thomas,RG09,2023,7,3780,864,4644,945
CON019_2023_08,CON019,Peter Thomas,RG09,2023,8,3780,864,4644,945
CON019_2023_09,CON019,Peter Thomas,RG09,2023,9,3500,800,4300,875
CON019_2023_10,CON019,Peter Thomas,RG09,2023,10,3500,800,4300,875
CON019_2023_11,CON019,Peter Thomas,RG09,2023,11,4025,920,4945,1006
CON019_2023_12,CON019,Peter Thomas,RG09,2023,12,4025,920,4945,1006
CON019_2024_01,CON019,Peter Thomas,RG09,2024,1,3080,704,3784,770
CON019_2024_02,CON019,Peter Thomas,RG09,2024,2,3080,704,3784,770
CON019_2024_03,CON019,Peter Thomas,RG09,2024,3,3500,800,4300,875
CON019_2024_04,CON019,Peter Thomas,RG09,2024,4,3500,800,4300,875
CON019_2024_05,CON019,Peter Thomas,RG09,2024,5,3500,800,4300,875
CON019_2024_06,CON019,Peter Thomas,RG09,2024,6,3780,864,4644,945
CON019_2024_07,CON019,Peter Thomas,RG09,2024,7,3780,864,4644,945
CON019_2024_08,CON019,Peter Thomas,RG09,2024,8,3780,864,4644,945
CON019_2024_09,CON019,Peter Thomas,RG09,2024,9,3500,800,4300,875
CON019_2024_10,CON019,Peter Thomas,RG09,2024,10,3500,800,4300,875
CON019_2024_11,CON019,Peter Thomas,RG09,2024,11,4025,920,4945,1006
CON019_2024_12,CON019,Peter Thomas,RG09,2024,12,4025,920,4945,1006
CON019_2025_01,CON019,Peter Thomas,RG09,2025,1,3080,704,3784,770
CON019_2025_02,CON019,Peter Thomas,RG09,2025,2,3080,704,3784,770
CON019_2025_03,CON019,Peter Thomas,RG09,2025,3,3500,800,4300,875
CON019_2025_04,CON019,Peter Thomas,RG09,2025,4,3500,800,4300,875
CON019_2025_05,CON019,Peter Thomas,RG09,2025,5,3500,800,4300,875
CON019_2025_06,CON019,Peter Thomas,RG09,2025,6,3780,864,4644,945
CON019_2025_07,CON019,Peter Thomas,RG09,2025,7,3780,864,4644,945
CON019_2025_08,CON019,Peter Thomas,RG09,2025,8,3780,864,4644,945
CON019_2025_09,CON019,Peter Thomas,RG09,2025,9,3500,800,4300,875
CON019_2025_10,CON019,Peter Thomas,RG09,2025,10,3500,800,4300,875
CON019_2025_11,CON019,Peter Thomas,RG09,2025,11,4025,920,4945,1006
CON019_2025_12,CON019,Peter Thomas,RG09,2025,12,4025,920,4945,1006
CON019_2026_01,CON019,Peter Thomas,RG09,2026,1,3080,704,3784,770
CON019_2026_02,CON019,Peter Thomas,RG09,2026,2,3080,704,3784,770
CON019_2026_03,CON019,Peter Thomas,RG09,2026,3,3500,800,4300,875
CON020_2023_01,CON020,Andrew Jackson,RG10,2023,1,3520,704,4224,880
CON020_2023_02,CON020,Andrew Jackson,RG10,2023,2,3520,704,4224,880
CON020_2023_03,CON020,Andrew Jackson,RG10,2023,3,4000,800,4800,1000
CON020_2023_04,CON020,Andrew Jackson,RG10,2023,4,4000,800,4800,1000
CON020_2023_05,CON020,Andrew Jackson,RG10,2023,5,4000,800,4800,1000
CON020_2023_06,CON020,Andrew Jackson,RG10,2023,6,4320,864,5184,1080
CON020_2023_07,CON020,Andrew Jackson,RG10,2023,7,4320,864,5184,1080
CON020_2023_08,CON020,Andrew Jackson,RG10,2023,8,4320,864,5184,1080
CON020_2023_09,CON020,Andrew Jackson,RG10,2023,9,4000,800,4800,1000
CON020_2023_10,CON020,Andrew Jackson,RG10,2023,10,4000,800,4800,1000
CON020_2023_11,CON020,Andrew Jackson,RG10,2023,11,4600,920,5520,1150
CON020_2023_12,CON020,Andrew Jackson,RG10,2023,12,4600,920,5520,1150
CON020_2024_01,CON020,Andrew Jackson,RG10,2024,1,3520,704,4224,880
CON020_2024_02,CON020,Andrew Jackson,RG10,2024,2,3520,704,4224,880
CON020_2024_03,CON020,Andrew Jackson,RG10,2024,3,4000,800,4800,1000
CON020_2024_04,CON020,Andrew Jackson,RG10,2024,4,4000,800,4800,1000
CON020_2024_05,CON020,Andrew Jackson,RG10,2024,5,4000,800,4800,1000
CON020_2024_06,CON020,Andrew Jackson,RG10,2024,6,4320,864,5184,1080
CON020_2024_07,CON020,Andrew Jackson,RG10,2024,7,4320,864,5184,1080
CON020_2024_08,CON020,Andrew Jackson,RG10,2024,8,4320,864,5184,1080
CON020_2024_09,CON020,Andrew Jackson,RG10,2024,9,4000,800,4800,1000
CON020_2024_10,CON020,Andrew Jackson,RG10,2024,10,4000,800,4800,1000
CON020_2024_11,CON020,Andrew Jackson,RG10,2024,11,4600,920,5520,1150
CON020_2024_12,CON020,Andrew Jackson,RG10,2024,12,4600,920,5520,1150
CON020_2025_01,CON020,Andrew Jackson,RG10,2025,1,3520,704,4224,880
CON020_2025_02,CON020,Andrew Jackson,RG10,2025,2,3520,704,4224,880
CON020_2025_03,CON020,Andrew Jackson,RG10,2025,3,4000,800,4800,1000
CON020_2025_04,CON020,Andrew Jackson,RG10,2025,4,4000,800,4800,1000
CON020_2025_05,CON020,Andrew Jackson,RG10,2025,5,4000,800,4800,1000
CON020_2025_06,CON020,Andrew Jackson,RG10,2025,6,4320,864,5184,1080
CON020_2025_07,CON020,Andrew Jackson,RG10,2025,7,4320,864,5184,1080
CON020_2025_08,CON020,Andrew Jackson,RG10,2025,8,4320,864,5184,1080
CON020_2025_09,CON020,Andrew Jackson,RG10,2025,9,4000,800,4800,1000
CON020_2025_10,CON020,Andrew Jackson,RG10,2025,10,4000,800,4800,1000
CON020_2025_11,CON020,Andrew Jackson,RG10,2025,11,4600,920,5520,1150
CON020_2025_12,CON020,Andrew Jackson,RG10,2025,12,4600,920,5520,1150
CON020_2026_01,CON020,Andrew Jackson,RG10,2026,1,3520,704,4224,880
CON020_2026_02,CON020,Andrew Jackson,RG10,2026,2,3520,704,4224,880
CON020_2026_03,CON020,Andrew Jackson,RG10,2026,3,4000,800,4800,1000
CON021_2023_01,CON021,Jessica White,RG01,2023,1,3520,880,4400,880
CON021_2023_02,CON021,Jessica White,RG01,2023,2,3520,880,4400,880
CON021_2023_03,CON021,Jessica White,RG01,2023,3,4000,1000,5000,1000
CON021_2023_04,CON021,Jessica White,RG01,2023,4,4000,1000,5000,1000
CON021_2023_05,CON021,Jessica White,RG01,2023,5,4000,1000,5000,1000
CON021_2023_06,CON021,Jessica White,RG01,2023,6,4320,1080,5400,1080
CON021_2023_07,CON021,Jessica White,RG01,2023,7,4320,1080,5400,1080
CON021_2023_08,CON021,Jessica White,RG01,2023,8,4320,1080,5400,1080
CON021_2023_09,CON021,Jessica White,RG01,2023,9,4000,1000,5000,1000
CON021_2023_10,CON021,Jessica White,RG01,2023,10,4000,1000,5000,1000
CON021_2023_11,CON021,Jessica White,RG01,2023,11,4600,1150,5750,1150
CON021_2023_12,CON021,Jessica White,RG01,2023,12,4600,1150,5750,1150
CON021_2024_01,CON021,Jessica White,RG01,2024,1,3520,880,4400,880
CON021_2024_02,CON021,Jessica White,RG01,2024,2,3520,880,4400,880
CON021_2024_03,CON021,Jessica White,RG01,2024,3,4000,1000,5000,1000
CON021_2024_04,CON021,Jessica White,RG01,2024,4,4000,1000,5000,1000
CON021_2024_05,CON021,Jessica White,RG01,2024,5,4000,1000,5000,1000
CON021_2024_06,CON021,Jessica White,RG01,2024,6,4320,1080,5400,1080
CON021_2024_07,CON021,Jessica White,RG01,2024,7,4320,1080,5400,1080
CON021_2024_08,CON021,Jessica White,RG01,2024,8,4320,1080,5400,1080
CON021_2024_09,CON021,Jessica White,RG01,2024,9,4000,1000,5000,1000
CON021_2024_10,CON021,Jessica White,RG01,2024,10,4000,1000,5000,1000
CON021_2024_11,CON021,Jessica White,RG01,2024,11,4600,1150,5750,1150
CON021_2024_12,CON021,Jessica White,RG01,2024,12,4600,1150,5750,1150
CON021_2025_01,CON021,Jessica White,RG01,2025,1,3520,880,4400,880
CON021_2025_02,CON021,Jessica White,RG01,2025,2,3520,880,4400,880
CON021_2025_03,CON021,Jessica White,RG01,2025,3,4000,1000,5000,1000
CON021_2025_04,CON021,Jessica White,RG01,2025,4,4000,1000,5000,1000
CON021_2025_05,CON021,Jessica White,RG01,2025,5,4000,1000,5000,1000
CON021_2025_06,CON021,Jessica White,RG01,2025,6,4320,1080,5400,1080
CON021_2025_07,CON021,Jessica White,RG01,2025,7,4320,1080,5400,1080
CON021_2025_08,CON021,Jessica White,RG01,2025,8,4320,1080,5400,1080
CON021_2025_09,CON021,Jessica White,RG01,2025,9,4000,1000,5000,1000
CON021_2025_10,CON021,Jessica White,RG01,2025,10,4000,1000,5000,1000
CON021_2025_11,CON021,Jessica White,RG01,2025,11,4600,1150,5750,1150
CON021_2025_12,CON021,Jessica White,RG01,2025,12,4600,1150,5750,1150
CON021_2026_01,CON021,Jessica White,RG01,2026,1,3520,880,4400,880
CON021_2026_02,CON021,Jessica White,RG01,2026,2,3520,880,4400,880
CON021_2026_03,CON021,Jessica White,RG01,2026,3,4000,1000,5000,1000
CON022_2023_01,CON022,Lucy Harris,RG02,2023,1,3960,880,4840,990
CON022_2023_02,CON022,Lucy Harris,RG02,2023,2,3960,880,4840,990
CON022_2023_03,CON022,Lucy Harris,RG02,2023,3,4500,1000,5500,1125
CON022_2023_04,CON022,Lucy Harris,RG02,2023,4,4500,1000,5500,1125
CON022_2023_05,CON022,Lucy Harris,RG02,2023,5,4500,1000,5500,1125
CON022_2023_06,CON022,Lucy Harris,RG02,2023,6,4860,1080,5940,1215
CON022_2023_07,CON022,Lucy Harris,RG02,2023,7,4860,1080,5940,1215
CON022_2023_08,CON022,Lucy Harris,RG02,2023,8,4860,1080,5940,1215
CON022_2023_09,CON022,Lucy Harris,RG02,2023,9,4500,1000,5500,1125
CON022_2023_10,CON022,Lucy Harris,RG02,2023,10,4500,1000,5500,1125
CON022_2023_11,CON022,Lucy Harris,RG02,2023,11,5175,1150,6325,1294
CON022_2023_12,CON022,Lucy Harris,RG02,2023,12,5175,1150,6325,1294
CON022_2024_01,CON022,Lucy Harris,RG02,2024,1,3960,880,4840,990
CON022_2024_02,CON022,Lucy Harris,RG02,2024,2,3960,880,4840,990
CON022_2024_03,CON022,Lucy Harris,RG02,2024,3,4500,1000,5500,1125
CON022_2024_04,CON022,Lucy Harris,RG02,2024,4,4500,1000,5500,1125
CON022_2024_05,CON022,Lucy Harris,RG02,2024,5,4500,1000,5500,1125
CON022_2024_06,CON022,Lucy Harris,RG02,2024,6,4860,1080,5940,1215
CON022_2024_07,CON022,Lucy Harris,RG02,2024,7,4860,1080,5940,1215
CON022_2024_08,CON022,Lucy Harris,RG02,2024,8,4860,1080,5940,1215
CON022_2024_09,CON022,Lucy Harris,RG02,2024,9,4500,1000,5500,1125
CON022_2024_10,CON022,Lucy Harris,RG02,2024,10,4500,1000,5500,1125
CON022_2024_11,CON022,Lucy Harris,RG02,2024,11,5175,1150,6325,1294
CON022_2024_12,CON022,Lucy Harris,RG02,2024,12,5175,1150,6325,1294
CON022_2025_01,CON022,Lucy Harris,RG02,2025,1,3960,880,4840,990
CON022_2025_02,CON022,Lucy Harris,RG02,2025,2,3960,880,4840,990
CON022_2025_03,CON022,Lucy Harris,RG02,2025,3,4500,1000,5500,1125
CON022_2025_04,CON022,Lucy Harris,RG02,2025,4,4500,1000,5500,1125
CON022_2025_05,CON022,Lucy Harris,RG02,2025,5,4500,1000,5500,1125
CON022_2025_06,CON022,Lucy Harris,RG02,2025,6,4860,1080,5940,1215
CON022_2025_07,CON022,Lucy Harris,RG02,2025,7,4860,1080,5940,1215
CON022_2025_08,CON022,Lucy Harris,RG02,2025,8,4860,1080,5940,1215
CON022_2025_09,CON022,Lucy Harris,RG02,2025,9,4500,1000,5500,1125
CON022_2025_10,CON022,Lucy Harris,RG02,2025,10,4500,1000,5500,1125
CON022_2025_11,CON022,Lucy Harris,RG02,2025,11,5175,1150,6325,1294
CON022_2025_12,CON022,Lucy Harris,RG02,2025,12,5175,1150,6325,1294
CON022_2026_01,CON022,Lucy Harris,RG02,2026,1,3960,880,4840,990
CON022_2026_02,CON022,Lucy Harris,RG02,2026,2,3960,880,4840,990
CON022_2026_03,CON022,Lucy Harris,RG02,2026,3,4500,1000,5500,1125
CON023_2023_01,CON023,Charlotte Martin,RG03,2023,1,4400,1056,5456,1100
CON023_2023_02,CON023,Charlotte Martin,RG03,2023,2,4400,1056,5456,1100
CON023_2023_03,CON023,Charlotte Martin,RG03,2023,3,5000,1200,6200,1250
CON023_2023_04,CON023,Charlotte Martin,RG03,2023,4,5000,1200,6200,1250
CON023_2023_05,CON023,Charlotte Martin,RG03,2023,5,5000,1200,6200,1250
CON023_2023_06,CON023,Charlotte Martin,RG03,2023,6,5400,1296,6696,1350
CON023_2023_07,CON023,Charlotte Martin,RG03,2023,7,5400,1296,6696,1350
CON023_2023_08,CON023,Charlotte Martin,RG03,2023,8,5400,1296,6696,1350
CON023_2023_09,CON023,Charlotte Martin,RG03,2023,9,5000,1200,6200,1250
CON023_2023_10,CON023,Charlotte Martin,RG03,2023,10,5000,1200,6200,1250
CON023_2023_11,CON023,Charlotte Martin,RG03,2023,11,5750,1380,7130,1438
CON023_2023_12,CON023,Charlotte Martin,RG03,2023,12,5750,1380,7130,1438
CON023_2024_01,CON023,Charlotte Martin,RG03,2024,1,4400,1056,5456,1100
CON023_2024_02,CON023,Charlotte Martin,RG03,2024,2,4400,1056,5456,1100
CON023_2024_03,CON023,Charlotte Martin,RG03,2024,3,5000,1200,6200,1250
CON023_2024_04,CON023,Charlotte Martin,RG03,2024,4,5000,1200,6200,1250
CON023_2024_05,CON023,Charlotte Martin,RG03,2024,5,5000,1200,6200,1250
CON023_2024_06,CON023,Charlotte Martin,RG03,2024,6,5400,1296,6696,1350
CON023_2024_07,CON023,Charlotte Martin,RG03,2024,7,5400,1296,6696,1350
CON023_2024_08,CON023,Charlotte Martin,RG03,2024,8,5400,1296,6696,1350
CON023_2024_09,CON023,Charlotte Martin,RG03,2024,9,5000,1200,6200,1250
CON023_2024_10,CON023,Charlotte Martin,RG03,2024,10,5000,1200,6200,1250
CON023_2024_11,CON023,Charlotte Martin,RG03,2024,11,5750,1380,7130,1438
CON023_2024_12,CON023,Charlotte Martin,RG03,2024,12,5750,1380,7130,1438
CON023_2025_01,CON023,Charlotte Martin,RG03,2025,1,4400,1056,5456,1100
CON023_2025_02,CON023,Charlotte Martin,RG03,2025,2,4400,1056,5456,1100
CON023_2025_03,CON023,Charlotte Martin,RG03,2025,3,5000,1200,6200,1250
CON023_2025_04,CON023,Charlotte Martin,RG03,2025,4,5000,1200,6200,1250
CON023_2025_05,CON023,Charlotte Martin,RG03,2025,5,5000,1200,6200,1250
CON023_2025_06,CON023,Charlotte Martin,RG03,2025,6,5400,1296,6696,1350
CON023_2025_07,CON023,Charlotte Martin,RG03,2025,7,5400,1296,6696,1350
CON023_2025_08,CON023,Charlotte Martin,RG03,2025,8,5400,1296,6696,1350
CON023_2025_09,CON023,Charlotte Martin,RG03,2025,9,5000,1200,6200,1250
CON023_2025_10,CON023,Charlotte Martin,RG03,2025,10,5000,1200,6200,1250
CON023_2025_11,CON023,Charlotte Martin,RG03,2025,11,5750,1380,7130,1438
CON023_2025_12,CON023,Charlotte Martin,RG03,2025,12,5750,1380,7130,1438
CON023_2026_01,CON023,Charlotte Martin,RG03,2026,1,4400,1056,5456,1100
CON023_2026_02,CON023,Charlotte Martin,RG03,2026,2,4400,1056,5456,1100
CON023_2026_03,CON023,Charlotte Martin,RG03,2026,3,5000,1200,6200,1250
CON024_2023_01,CON024,Amy Thompson,RG04,2023,1,4400,1320,5720,1100
CON024_2023_02,CON024,Amy Thompson,RG04,2023,2,4400,1320,5720,1100
CON024_2023_03,CON024,Amy Thompson,RG04,2023,3,5000,1500,6500,1250
CON024_2023_04,CON024,Amy Thompson,RG04,2023,4,5000,1500,6500,1250
CON024_2023_05,CON024,Amy Thompson,RG04,2023,5,5000,1500,6500,1250
CON024_2023_06,CON024,Amy Thompson,RG04,2023,6,5400,1620,7020,1350
CON024_2023_07,CON024,Amy Thompson,RG04,2023,7,5400,1620,7020,1350
CON024_2023_08,CON024,Amy Thompson,RG04,2023,8,5400,1620,7020,1350
CON024_2023_09,CON024,Amy Thompson,RG04,2023,9,5000,1500,6500,1250
CON024_2023_10,CON024,Amy Thompson,RG04,2023,10,5000,1500,6500,1250
CON024_2023_11,CON024,Amy Thompson,RG04,2023,11,5750,1725,7475,1438
CON024_2023_12,CON024,Amy Thompson,RG04,2023,12,5750,1725,7475,1438
CON024_2024_01,CON024,Amy Thompson,RG04,2024,1,4400,1320,5720,1100
CON024_2024_02,CON024,Amy Thompson,RG04,2024,2,4400,1320,5720,1100
CON024_2024_03,CON024,Amy Thompson,RG04,2024,3,5000,1500,6500,1250
CON024_2024_04,CON024,Amy Thompson,RG04,2024,4,5000,1500,6500,1250
CON024_2024_05,CON024,Amy Thompson,RG04,2024,5,5000,1500,6500,1250
CON024_2024_06,CON024,Amy Thompson,RG04,2024,6,5400,1620,7020,1350
CON024_2024_07,CON024,Amy Thompson,RG04,2024,7,5400,1620,7020,1350
CON024_2024_08,CON024,Amy Thompson,RG04,2024,8,5400,1620,7020,1350
CON024_2024_09,CON024,Amy Thompson,RG04,2024,9,5000,1500,6500,1250
CON024_2024_10,CON024,Amy Thompson,RG04,2024,10,5000,1500,6500,1250
CON024_2024_11,CON024,Amy Thompson,RG04,2024,11,5750,1725,7475,1438
CON024_2024_12,CON024,Amy Thompson,RG04,2024,12,5750,1725,7475,1438
CON024_2025_01,CON024,Amy Thompson,RG04,2025,1,4400,1320,5720,1100
CON024_2025_02,CON024,Amy Thompson,RG04,2025,2,4400,1320,5720,1100
CON024_2025_03,CON024,Amy Thompson,RG04,2025,3,5000,1500,6500,1250
CON024_2025_04,CON024,Amy Thompson,RG04,2025,4,5000,1500,6500,1250
CON024_2025_05,CON024,Amy Thompson,RG04,2025,5,5000,1500,6500,1250
CON024_2025_06,CON024,Amy Thompson,RG04,2025,6,5400,1620,7020,1350
CON024_2025_07,CON024,Amy Thompson,RG04,2025,7,5400,1620,7020,1350
CON024_2025_08,CON024,Amy Thompson,RG04,2025,8,5400,1620,7020,1350
CON024_2025_09,CON024,Amy Thompson,RG04,2025,9,5000,1500,6500,1250
CON024_2025_10,CON024,Amy Thompson,RG04,2025,10,5000,1500,6500,1250
CON024_2025_11,CON024,Amy Thompson,RG04,2025,11,5750,1725,7475,1438
CON024_2025_12,CON024,Amy Thompson,RG04,2025,12,5750,1725,7475,1438
CON024_2026_01,CON024,Amy Thompson,RG04,2026,1,4400,1320,5720,1100
CON024_2026_02,CON024,Amy Thompson,RG04,2026,2,4400,1320,5720,1100
CON024_2026_03,CON024,Amy Thompson,RG04,2026,3,5000,1500,6500,1250
CON025_2023_01,CON025,Natalie Garcia,RG05,2023,1,4400,1320,5720,1100
CON025_2023_02,CON025,Natalie Garcia,RG05,2023,2,4400,1320,5720,1100
CON025_2023_03,CON025,Natalie Garcia,RG05,2023,3,5000,1500,6500,1250
CON025_2023_04,CON025,Natalie Garcia,RG05,2023,4,5000,1500,6500,1250
CON025_2023_05,CON025,Natalie Garcia,RG05,2023,5,5000,1500,6500,1250
CON025_2023_06,CON025,Natalie Garcia,RG05,2023,6,5400,1620,7020,1350
CON025_2023_07,CON025,Natalie Garcia,RG05,2023,7,5400,1620,7020,1350
CON025_2023_08,CON025,Natalie Garcia,RG05,2023,8,5400,1620,7020,1350
CON025_2023_09,CON025,Natalie Garcia,RG05,2023,9,5000,1500,6500,1250
CON025_2023_10,CON025,Natalie Garcia,RG05,2023,10,5000,1500,6500,1250
CON025_2023_11,CON025,Natalie Garcia,RG05,2023,11,5750,1725,7475,1438
CON025_2023_12,CON025,Natalie Garcia,RG05,2023,12,5750,1725,7475,1438
CON025_2024_01,CON025,Natalie Garcia,RG05,2024,1,4400,1320,5720,1100
CON025_2024_02,CON025,Natalie Garcia,RG05,2024,2,4400,1320,5720,1100
CON025_2024_03,CON025,Natalie Garcia,RG05,2024,3,5000,1500,6500,1250
CON025_2024_04,CON025,Natalie Garcia,RG05,2024,4,5000,1500,6500,1250
CON025_2024_05,CON025,Natalie Garcia,RG05,2024,5,5000,1500,6500,1250
CON025_2024_06,CON025,Natalie Garcia,RG05,2024,6,5400,1620,7020,1350
CON025_2024_07,CON025,Natalie Garcia,RG05,2024,7,5400,1620,7020,1350
CON025_2024_08,CON025,Natalie Garcia,RG05,2024,8,5400,1620,7020,1350
CON025_2024_09,CON025,Natalie Garcia,RG05,2024,9,5000,1500,6500,1250
CON025_2024_10,CON025,Natalie Garcia,RG05,2024,10,5000,1500,6500,1250
CON025_2024_11,CON025,Natalie Garcia,RG05,2024,11,5750,1725,7475,1438
CON025_2024_12,CON025,Natalie Garcia,RG05,2024,12,5750,1725,7475,1438
CON025_2025_01,CON025,Natalie Garcia,RG05,2025,1,4400,1320,5720,1100
CON025_2025_02,CON025,Natalie Garcia,RG05,2025,2,4400,1320,5720,1100
CON025_2025_03,CON025,Natalie Garcia,RG05,2025,3,5000,1500,6500,1250
CON025_2025_04,CON025,Natalie Garcia,RG05,2025,4,5000,1500,6500,1250
CON025_2025_05,CON025,Natalie Garcia,RG05,2025,5,5000,1500,6500,1250
CON025_2025_06,CON025,Natalie Garcia,RG05,2025,6,5400,1620,7020,1350
CON025_2025_07,CON025,Natalie Garcia,RG05,2025,7,5400,1620,7020,1350
CON025_2025_08,CON025,Natalie Garcia,RG05,2025,8,5400,1620,7020,1350
CON025_2025_09,CON025,Natalie Garcia,RG05,2025,9,5000,1500,6500,1250
CON025_2025_10,CON025,Natalie Garcia,RG05,2025,10,5000,1500,6500,1250
CON025_2025_11,CON025,Natalie Garcia,RG05,2025,11,5750,1725,7475,1438
CON025_2025_12,CON025,Natalie Garcia,RG05,2025,12,5750,1725,7475,1438
CON025_2026_01,CON025,Natalie Garcia,RG05,2026,1,4400,1320,5720,1100
CON025_2026_02,CON025,Natalie Garcia,RG05,2026,2,4400,1320,5720,1100
CON025_2026_03,CON025,Natalie Garcia,RG05,2026,3,5000,1500,6500,1250
CON001_2026_02,CON001,Sophie Marlowe,RG01,2026,2,3520,880,4400,880
CON001_2026_03,CON001,Sophie Marlowe,RG01,2026,3,4000,1000,5000,1000
CON002_2026_02,CON002,Emma Patel,RG02,2026,2,4400,704,5104,1100
CON002_2026_03,CON002,Emma Patel,RG02,2026,3,5000,800,5800,1250
CON003_2026_02,CON003,Claire Hughes,RG03,2026,2,2640,704,3344,660
CON003_2026_03,CON003,Claire Hughes,RG03,2026,3,3000,800,3800,750
CON004_2026_02,CON004,Lisa Carter,RG04,2026,2,4400,704,5104,1100
CON004_2026_03,CON004,Lisa Carter,RG04,2026,3,5000,800,5800,1250
CON005_2026_02,CON005,Sarah Walsh,RG05,2026,2,4400,1320,5720,1100
CON005_2026_03,CON005,Sarah Walsh,RG05,2026,3,5000,1500,6500,1250
CON006_2026_02,CON006,Anna Singh,RG06,2026,2,3520,704,4224,880
CON006_2026_03,CON006,Anna Singh,RG06,2026,3,4000,800,4800,1000
CON007_2026_02,CON007,Kate Okoye,RG07,2026,2,3960,1056,5016,990
CON007_2026_03,CON007,Kate Okoye,RG07,2026,3,4500,1200,5700,1125
CON008_2026_02,CON008,Helen Chen,RG08,2026,2,3520,704,4224,880
CON008_2026_03,CON008,Helen Chen,RG08,2026,3,4000,800,4800,1000
CON009_2026_02,CON009,Fiona Williams,RG09,2026,2,3520,1056,4576,880
CON009_2026_03,CON009,Fiona Williams,RG09,2026,3,4000,1200,5200,1000
CON010_2026_02,CON010,Rachel Johnson,RG10,2026,2,3960,704,4664,990
CON010_2026_03,CON010,Rachel Johnson,RG10,2026,3,4500,800,5300,1125
CON011_2026_02,CON011,James Smith,RG01,2026,2,2640,1056,3696,660
CON011_2026_03,CON011,James Smith,RG01,2026,3,3000,1200,4200,750
CON012_2026_02,CON012,David Brown,RG02,2026,2,3520,880,4400,880
CON012_2026_03,CON012,David Brown,RG02,2026,3,4000,1000,5000,1000
CON013_2026_02,CON013,Mark Taylor,RG03,2026,2,3080,1056,4136,770
CON013_2026_03,CON013,Mark Taylor,RG03,2026,3,3500,1200,4700,875
CON014_2026_02,CON014,Tom Davis,RG04,2026,2,2640,1320,3960,660
CON014_2026_03,CON014,Tom Davis,RG04,2026,3,3000,1500,4500,750
CON015_2026_02,CON015,Raj Miller,RG05,2026,2,3520,880,4400,880
CON015_2026_03,CON015,Raj Miller,RG05,2026,3,4000,1000,5000,1000
CON016_2026_02,CON016,Liam Wilson,RG06,2026,2,3520,704,4224,880
CON016_2026_03,CON016,Liam Wilson,RG06,2026,3,4000,800,4800,1000
CON017_2026_02,CON017,Michael Moore,RG07,2026,2,4400,880,5280,1100
CON017_2026_03,CON017,Michael Moore,RG07,2026,3,5000,1000,6000,1250
CON018_2026_02,CON018,Oliver Anderson,RG08,2026,2,3520,880,4400,880
CON018_2026_03,CON018,Oliver Anderson,RG08,2026,3,4000,1000,5000,1000
CON019_2026_02,CON019,Peter Thomas,RG09,2026,2,3080,704,3784,770
CON019_2026_03,CON019,Peter Thomas,RG09,2026,3,3500,800,4300,875
CON020_2026_02,CON020,Andrew Jackson,RG10,2026,2,3520,704,4224,880
CON020_2026_03,CON020,Andrew Jackson,RG10,2026,3,4000,800,4800,1000
